-- Aqui os 1000 inserts de usuario.
Use adrianob_2025petcare5;
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
('Festival Pet na Praça: Diversão para Toda a Família', 'Evento Comunitário', 'Venha participar do nosso festival com shows, desfile de pets, feira de adoção e muita diversão para todos.', 'https://culturapet.com/eventos/festival_praca_julho.jpg', 322),
('Vacinação Completa contra Cinomose e Parvovirose para Filhotes', 'Campanha de Vacinação', 'Proteja seus filhotes das doenças mais perigosas. Garanta o esquema vacinal completo contra cinomose e parvovirose.', 'https://vacinapet.com/campanhas/vacina_filhotes_completa.jpg', 324),
('Castração e Controle Populacional: Um Compromisso Social', 'Castração', 'A castração é a ferramenta mais eficaz para evitar a superpopulação de animais e o abandono. Faça sua parte!', 'https://ongpatinhas.org.br/projetos/controle_populacional.jpg', 326),
('Adote um Vira-Lata: Amor Incondicional te Espera!', 'Adoção', 'Os SRDs são únicos, inteligentes e cheios de carinho. Conheça os vira-latas mais fofos da nossa feira!', 'https://amigosdoanimal.com/adocoes/viralatas_fofos.jpg', 328),
('Novo Aplicativo para Denúncias de Maus-Tratos', 'Denúncia', 'Lançado aplicativo que permite denúncias de maus-tratos a animais de forma rápida e anônima. Baixe agora!', 'https://denunciepets.app/img/app_denuncia.png', 330),
('Guia de Primeiros Socorros para Emergências com Seu Pet', 'Informativo Geral', 'Saiba o que fazer em casos de emergência com seu animal de estimação antes de levá-lo ao veterinário. Salve uma vida!', 'https://emergencianimal.com/dicas/primeiros_socorros_pet.jpg', 332),
('Bazar de Produtos Pet: Ajude os Animais Carentes', 'Evento Comunitário', 'Participe do nosso bazar com produtos pet exclusivos. Toda a renda será revertida para o resgate e cuidado de animais.', 'https://amigopet.com/bazar/bazar_solidario_set.jpg', 334),
('Vacinação contra Gripe Canina: Proteja seu Cão!', 'Campanha de Vacinação', 'Campanha intensiva de vacinação contra a gripe canina. Evite a doença respiratória em seu melhor amigo.', 'https://clinicaveterinariaonline.com/prevencao/gripe_canina.jpg', 336),
('Castração Gratuita de Gatos de Rua: Impacto Positivo', 'Castração', 'Programa de castração em massa de gatos de rua tem mostrado grande impacto na saúde e bem-estar da colônia.', 'https://gatosderua.org/projetos/castracao_impacto.jpg', 338),
('Adote um Cão Idoso: Dê a Ele a Paz que Merece', 'Adoção', 'Cães idosos precisam de um lar tranquilo para viver seus últimos anos com dignidade e muito amor. Eles merecem!', 'https://anjosdepatas.com/adocao/idosos/cao_idoso_adocao.jpg', 340),
('Combate ao Tráfico de Animais Silvestres: Seja um Agente!', 'Denúncia', 'Participe da nossa campanha contra o tráfico de animais silvestres. Denuncie e ajude a preservar nossa biodiversidade.', 'https://faunabrasileira.org/trafico/combate_trafico.png', 342),
('Fim de Ano com Pets: Como Proteger do Barulho dos Fogos', 'Informativo Geral', 'Dicas essenciais para amenizar o estresse dos animais com fogos de artifício nas festas de fim de ano. Conforto e segurança.', 'https://bemestaranimal.com/dicas/fogos_pets_fim_ano.jpg', 344),
('Carnaval Pet: Bloco e Concurso de Fantasias', 'Evento Comunitário', 'Prepare a fantasia do seu pet! Nosso bloco de carnaval animal terá desfile e concurso com prêmios.', 'https://carnavalpet.com.br/galeria/carnaval_pet_2026.jpg', 346),
('Calendário de Vacinação Completo para Gatos: Mantenha-o Protegido', 'Campanha de Vacinação', 'Não perca as datas! Consulte o calendário de vacinação completo para garantir a imunidade do seu gato ao longo da vida.', 'https://felinosfelizes.net/saude/calendario_vacina_gato.jpg', 348),
('Castração para Cães de Grande Porte: Saiba os Benefícios', 'Castração', 'Castrar seu cão de grande porte traz inúmeros benefícios à saúde e comportamento. Conheça as vantagens e agende!', 'https://caesgigantes.org/saude/castracao_beneficios.jpg', 350),
('Adote um Gato Filhote: Pura Fofura e Diversão!', 'Adoção', 'Filhotes de gato esperam por um lar cheio de carinho e brincadeiras. Adote e leve alegria para sua casa!', 'https://amorpelgato.com/filhotes/gatinho_adocao_fofura.jpg', 352),
('Denuncie Maus-Tratos de Cavalos: Nenhuma Vida Merece Sofrer', 'Denúncia', 'Campanha de combate aos maus-tratos de equinos e outros animais de grande porte. Sua voz é importante!', 'https://defensoresdosanimais.com/alertas/maustratos_cavalos.png', 354),
('Alimentação Natural para Gatos: Receitas e Cuidados', 'Informativo Geral', 'Descubra como preparar uma alimentação natural balanceada para seu gato e evite ingredientes prejudiciais.', 'https://gatosaudavel.blog/nutricao/receitas_naturais.jpg', 356),
('Corrida Pet: Movimento e Saúde para Você e Seu Cão', 'Evento Comunitário', 'Participe da nossa corrida com seu melhor amigo. Uma oportunidade de se exercitar e promover a saúde animal.', 'https://petativo.com.br/eventos/corrida_pet_saude.jpg', 358),
('Vacinação V8 e V10: Proteção Ampla para Seu Cão', 'Campanha de Vacinação', 'Garanta a proteção máxima do seu cão com as vacinas V8 e V10. Disponíveis em nossa clínica.', 'https://vacinasparacaes.info/multipla/v8_v10_protecao.jpg', 360),
('Castração de Coelhos e Roedores: Um Ato de Amor', 'Castração', 'A castração em pequenos animais é importante para a saúde e controle de população. Saiba mais!', 'https://mundoroedor.com/saude/castracao_pequenos_animais.jpg', 362),
('Adote um Pet Especial: O Amor Não Tem Limites', 'Adoção', 'Dê uma chance a animais com deficiência ou necessidades especiais. Eles são puro amor e superação!', 'https://coracaopet.org/adocao/especiais/pet_deficiente_adocao.jpg', 364),
('Casos de Abandono em Áreas Rurais Aumentam: Ajude a Mudar Isso', 'Denúncia', 'O abandono de animais em áreas rurais tem crescido. Se presenciar, denuncie e colabore com as autoridades.', 'https://reporteranimal.com/alertas/abandono_zona_rural.png', 366),
('Dicas para Viajar com Seu Pet: Roteiro Seguro e Feliz', 'Informativo Geral', 'Tudo o que você precisa saber para planejar uma viagem tranquila e segura com seu animal de estimação.', 'https://viajandocompet.com/dicas/viagem_segura_pet.jpg', 368),
('Demonstração de Agility e Adestramento no Parque', 'Evento Comunitário', 'Venha ver cães incríveis em ação! Demonstração de agility e adestramento positivo para todos os públicos.', 'https://agilitando.com/galeria/demonstracao_agility_2025.jpg', 370),
('Campanha de Vacinação contra Leptospirose: Proteja sua Família', 'Campanha de Vacinação', 'A leptospirose é uma zoonose grave. Vacine seu cão e proteja sua família contra essa doença perigosa.', 'https://saudepublica.gov.br/campanhas/vacina_lepto.jpg', 372),
('Castração de Cadels: Prevenção de Tumores e Mais Saúde', 'Castração', 'A castração é fundamental para a saúde das cadelas, prevenindo tumores e prolongando a vida. Agende agora!', 'https://mulheresquetutam.org/saude_canina/castracao_cadela.jpg', 374),
('Adote um Animal Resgatado: Um Novo Começo', 'Adoção', 'Animais que foram resgatados de situações de risco aguardam um lar seguro e cheio de amor para recomeçar.', 'https://resgateamigo.com/adocoes/animal_resgatado_feliz.jpg', 376),
('Crime de Rinha de Cães: Denuncie e Faça a Diferença!', 'Denúncia', 'A rinha de cães é um crime brutal. Ajude a combater essa prática desumana denunciando qualquer suspeita.', 'https://naoarinha.org/campanha/denuncia_rinha.png', 378),
('Hidratação dos Pets no Verão: Dicas Essenciais', 'Informativo Geral', 'Com o calor intenso, manter seu pet hidratado é vital. Confira dicas para garantir a ingestão de água adequada.', 'https://veraoanimal.com/dicas/hidratacao_pets_verao.jpg', 380),
('Dia do Voluntariado Animal: Sua Ajuda Transforma Vidas', 'Evento Comunitário', 'Participe do nosso dia de voluntariado em abrigos. Limpeza, carinho e muita dedicação aos animais.', 'https://voluntariadoanimal.org/acao/dia_do_voluntario.jpg', 382),
('Mega Campanha de Vacinação Antirrábica Estadual', 'Campanha de Vacinação', 'Grande mobilização para vacinação antirrábica em todo o estado. Leve seu pet e colabore com a saúde pública.', 'https://governodostadosaude.br/campanhas/vacina_estadual.jpg', 384),
('Castração Gratuita e Microchipagem: Segurança e Controle', 'Castração', 'Programa de castração que inclui a microchipagem do animal, garantindo a identificação e facilitando a localização em caso de perda.', 'https://projetomicrochip.com/servicos/castracao_microchip.jpg', 386),
('Adote um Gato Preto: Desfaça Mitos e Dê Amor!', 'Adoção', 'Gatos pretos são tão amorosos quanto qualquer outro. Venha conhecer e desmistificar o preconceito. Adote um pretinho!', 'https://meugatopreto.com/adocao/gato_preto_lindo.jpg', 388),
('Acúmulo de Animais: Sinais e Como Denunciar', 'Denúncia', 'O acúmulo excessivo de animais pode ser uma forma de maus-tratos. Aprenda a identificar e saiba como denunciar corretamente.', 'https://defesaanimal.info/alertas/acumulo_animais.png', 390),
('Cuidados com a Pele e Pelagem do Seu Pet: Guia Completo', 'Informativo Geral', 'Dicas e produtos para manter a pele e a pelagem do seu animal sempre saudáveis, brilhantes e livres de problemas.', 'https://petbeleza.com/cuidados/pele_e_pelo_saudavel.jpg', 392),
('Workshop de Adestramento Positivo para Cães', 'Evento Comunitário', 'Aprenda técnicas de adestramento positivo para fortalecer o vínculo com seu cão e melhorar seu comportamento.', 'https://adestramentofacil.blog/eventos/workshop_adestramento_pos.jpg', 394),
('Vacinação para Cães Viajantes: Proteção em Qualquer Lugar', 'Campanha de Vacinação', 'Seu cão viaja com você? Garanta as vacinas específicas para protegê-lo em diferentes ambientes e climas.', 'https://petviajante.com/saude/vacina_para_viagem.jpg', 396),
('Castração: Uma Escolha de Amor e Responsabilidade', 'Castração', 'A castração é um ato de amor que traz saúde e bem-estar para seu pet e para a comunidade. Seja responsável!', 'https://amorbicho.org/castracao/amor_responsabilidade.jpg', 398),
('Adote um Pet Terapêutico: Carinho que Cura', 'Adoção', 'Animais têm um poder terapêutico incrível. Adote um pet e sinta os benefícios na sua saúde mental e emocional.', 'https://petterapia.net/adocao/pet_terapeutico_feliz.jpg', 400),
('Denuncie a Exploração Animal em Espetáculos Circenses', 'Denúncia', 'Ajude a acabar com a crueldade contra animais em circos e outros espetáculos. Denuncie qualquer tipo de exploração!', 'https://circossemanimais.org/campanha/denuncia_circo.png', 402),
('Plantas Tóxicas para Pets: Lista e Cuidados Essenciais', 'Informativo Geral', 'Conheça as plantas comuns que podem ser tóxicas para cães e gatos. Mantenha seu ambiente seguro para eles.', 'https://laresseguros.com/dicas/plantas_toxicas_pets.jpg', 404),
('Festival de Inverno Pet: Aquecimento, Diversão e Amigos', 'Evento Comunitário', 'Prepare seu pet para o festival de inverno! Atividades temáticas, comidas, desfile de moda e muita alegria.', 'https://festivaispet.com/inverno/festival_pet_inverno.jpg', 406),
('Campanha de Vacinação contra Leishmaniose: Prioridade!', 'Campanha de Vacinação', 'A leishmaniose é endêmica em muitas regiões. Vacine seu cão e proteja-o dessa doença grave e sua transmissão.', 'https://previneleish.com/campanhas/vacina_leish_prioridade.jpg', 408),
('Castração Gratuita de Animais SRD: Faça a Diferença!', 'Castração', 'Nossa campanha oferece castração gratuita para cães e gatos sem raça definida, contribuindo para o controle populacional.', 'https://pelosanimais.org/projetos/castracao_srd_gratuita.jpg', 410),
('Adote um Pet de Pequeno Porte: Ideal para Apartamentos', 'Adoção', 'Cães e gatos de pequeno porte são perfeitos para quem mora em espaços menores. Conheça nossos adoráveis pets!', 'https://meuapartamentopet.com/adocao/pequenos_portes.jpg', 412),
('Denúncia Anônima de Venda Ilegal de Animais: Ajude a Investigar', 'Denúncia', 'Use nosso canal anônimo para denunciar a venda ilegal de animais. Sua denúncia ajuda a combater o comércio clandestino.', 'https://justicapet.net/denuncias/venda_ilegal_anonima.png', 414),
('Socialização de Filhotes: A Base para um Adulto Feliz', 'Informativo Geral', 'Entenda a importância da socialização na fase de filhote para que seu cão ou gato se torne um adulto equilibrado e sociável.', 'https://petcomportamento.com/dicas/socializacao_filhotes.jpg', 416),
('Passeio Ciclístico com Pets: Saúde e Amizade em Duas Rodas', 'Evento Comunitário', 'Participe do nosso passeio ciclístico. Leve seu pet e desfrutem juntos de um dia de exercício e lazer.', 'https://ciclistaspet.com/eventos/passeio_ciclistico_pet.jpg', 418),
('Alerta: Campanha de Vacinação de Emergência por Surto', 'Campanha de Vacinação', 'Devido a um surto recente, iniciamos uma campanha de vacinação de emergência. Verifique postos e horários.', 'https://alertasaudepet.com/urgente/vacina_emergencia_surto.jpg', 420),
('Castração e Posse Responsável: Ciclo de Palestras', 'Castração', 'Participe do nosso ciclo de palestras sobre posse responsável, com foco na importância da castração para a comunidade.', 'https://educacaopet.org/castracao/palestras_posse_resp.jpg', 422),
('Adote um Animal que Superou Doenças: Recomeço da Vida', 'Adoção', 'Conheça animais que superaram graves doenças e estão prontos para receber amor em um novo lar. Adote e inspire!', 'https://segundachancepet.com/adocao/superadores/pet_supera_doenca.jpg', 424),
('Denuncie Fábricas de Filhotes: Acabe com o Sofrimento!', 'Denúncia', 'Fábricas de filhotes exploram e maltratam animais. Sua denúncia pode parar esse ciclo de crueldade.', 'https://fimdasfabricas.org/campanha/denuncia_fabrica_filhotes.png', 426),
('Como Escolher o Melhor Veterinário para Seu Pet', 'Informativo Geral', 'Dicas essenciais para encontrar um profissional veterinário qualificado e de confiança para cuidar da saúde do seu amigo peludo.', 'https://guiapet.com/saude/escolher_veterinario.jpg', 428),
('Festival de Cinema com Temática Animal: Emoção e Reflexão', 'Evento Comunitário', 'Filmes que celebram a vida animal e nos fazem refletir sobre a importância da proteção e respeito aos pets.', 'https://cinemapet.art/festival/cartaz_filmes_animais.jpg', 430),
('Campanha de Vacinação Antirrábica Anual 2026', 'Campanha de Vacinação', 'Prepare seu pet para a campanha anual de vacinação antirrábica de 2026. Data e locais serão divulgados em breve.', 'https://vacinabrasil.org.br/campanhas/antirrabica_2026_previa.jpg', 432),
('Castração de Animais de Rua em Pontos Estratégicos', 'Castração', 'Ação concentrada de castração em áreas com grande população de animais de rua para controle efetivo e imediato.', 'https://ruasprotegidas.net/projetos/castracao_pontos_estrategicos.jpg', 434),
('Adote um Cão-Guia Aposentado: Um Herói Merece um Lar', 'Adoção', 'Cães-guia que dedicaram suas vidas a servir agora buscam um lar tranquilo para sua aposentadoria digna.', 'https://heroisde4patas.org/adocao/caoguia_aposentado.jpg', 436),
('Denúncia de Envenenamento de Animais: Não se Cale!', 'Denúncia', 'Casos de envenenamento são crimes cruéis. Saiba como denunciar e as medidas a tomar em caso de suspeita.', 'https://denunciaja.net/alertas/envenenamento_animais.png', 438),
('Benefícios de um Pet Sitter para Suas Viagens', 'Informativo Geral', 'Descubra por que contratar um pet sitter é a melhor opção para garantir que seu animal seja bem cuidado no conforto do lar enquanto você viaja.', 'https://petsitterpro.com/dicas/beneficios_petsitter_viagem.jpg', 440),
('Maratona de Adoção: Centenas de Vidas Esperam por Você!', 'Adoção', 'Nossa maior maratona de adoção já vista! Centenas de cães e gatos de todas as idades e portes buscam uma família.', 'https://grandemaratonapet.com/galeria/maratona_adocao_2025.jpg', 442),
('Animais Exóticos como Pets: Conscientização e Responsabilidade', 'Informativo Geral', 'Informações essenciais sobre a posse responsável de animais exóticos, a importância da legalidade e seus cuidados específicos.', 'https://exoticpetsbrasil.com/artigos/conscientizacao_exoticos.jpg', 444),
('Evento: Prevenção e Combate à Cinomose Canina', 'Evento Comunitário', 'Palestra com veterinários e distribuição de material informativo sobre a cinomose, seus sintomas e como prevenir.', 'https://saudeanimal.vet.br/eventos/prevencao_cinomose_palestra.jpg', 446),
('Guia Completo: Parasitas em Cães e Gatos e Sua Prevenção', 'Informativo Geral', 'Conheça os principais parasitas internos e externos que afetam seus pets e as melhores estratégias para mantê-los protegidos.', 'https://parasitaspet.com/guia/guia_completo_parasitas.jpg', 448),
('Adote um Animal da Guarda Responsável: Um Novo Lar para Recomeçar', 'Adoção', 'Animais apreendidos em situações de maus-tratos agora estão prontos para adoção. Dê a eles a chance de uma nova vida!', 'https://recupera.org/adocao/guarda_responsavel.jpg', 450);
